1.000,95885.980
1.000,103228.720
1.000,152069.330
1.000,166262.470
1.000,177453.060
1.000,196972.990
1.000,197266.810
1.000,206882.190
1.000,214602.400
1.000,219428.170
1.000,225709.180
0.000,243081.520
0.000,253583.660
1.000,283037.570
1.000,293157.090
1.000,300547.710
1.000,311681.830
1.000,335279.090
0.000,409.600
1.000,12857.560
1.000,23360.790
1.000,23457.380
1.000,32019.820
1.000,32102.840
1.000,53766.420
0.000,76424.490
1.000,76443.540
1.000,94581.860
0.000,97655.640
0.000,114473.080
1.000,121786.290
1.000,123871.530
1.000,158112.160
1.000,165199.070
1.000,190535.330
1.000,203109.380
1.000,205900.780
1.000,206158.870
1.000,226391.000
1.000,239123.450
1.000,241624.710
1.000,252036.350
1.000,253642.010
1.000,282305.590
1.000,297278.610
1.000,303388.520
0.000,304284.290
0.000,304506.360
0.000,419.840
1.000,3469.810
0.000,8049.580
0.000,8234.640
0.000,9558.020
1.000,25286.760
1.000,46289.260
0.000,50302.060
1.000,103067.480
1.000,116711.400
0.000,129293.190
1.000,181495.170
0.000,208097.980
1.000,242976.710
1.000,256531.170
1.000,257153.610
0.000,430.080
1.000,2860.930
1.000,29507.240
1.000,37295.840
1.000,37361.370
1.000,72361.350
1.000,79561.240
1.000,79625.960
1.000,109970.760
1.000,110027.590
1.000,113717.830
1.000,113874.210
1.000,157782.310
0.000,159600.190
1.000,184991.200
1.000,197751.380
1.000,205133.020
1.000,205196.970
0.000,218895.260
0.000,223090.910
1.000,223109.810
1.000,223212.700
1.000,235662.210
1.000,241791.390
1.000,245006.430
0.000,269850.040
1.000,272165.410
1.000,278253.990
1.000,288329.330
1.000,290300.580
0.000,305158.830
1.000,305177.890
1.000,321432.690
1.000,323617.260
1.000,334591.460
1.000,335042.380
0.000,440.320
1.000,4501.880
1.000,25102.220
1.000,87291.690
1.000,99356.940
0.000,115691.010
1.000,126747.870
1.000,172171.510
1.000,204603.830
1.000,204794.440
1.000,216847.800
1.000,267676.900
1.000,273741.190
1.000,279345.000
1.000,282360.380
1.000,291495.890
1.000,291610.590
0.000,450.560
0.000,37165.720
1.000,55341.690
1.000,67886.650
1.000,78694.070
1.000,80622.750
1.000,81517.740
0.000,109694.150
1.000,110027.990
1.000,131835.690
1.000,132582.050
1.000,145461.860
1.000,166811.760
0.000,172533.310
0.000,175898.170
0.000,196647.160
1.000,238742.020
1.000,262106.570
0.000,316672.030
1.000,330871.370
0.000,460.800
0.000,23705.720
1.000,40186.190
0.000,54613.660
1.000,55080.800
1.000,75998.080
1.000,76365.790
0.000,80425.930
1.000,115275.190
0.000,120269.720
1.000,131640.160
1.000,143048.560
1.000,157112.880
1.000,171283.740
1.000,191993.370
1.000,201047.830
1.000,218564.300
0.000,221790.940
0.000,231866.420
0.000,232142.980
1.000,246000.100
1.000,276220.450
0.000,286475.670
0.000,286565.020
1.000,309955.450
0.000,319517.400
1.000,327378.300
1.000,330830.290
1.000,333290.090
0.000,471.040
1.000,8666.530
1.000,46670.710
1.000,50582.380
1.000,55281.240
1.000,56662.390
1.000,63252.010
0.000,75069.960
1.000,91766.060
0.000,134258.020
0.000,134334.210
1.000,158983.710
1.000,183983.520
0.000,189185.410
1.000,206048.830
1.000,248339.300
1.000,258465.730
1.000,291302.540
0.000,481.280
1.000,31126.610
1.000,38516.830
1.000,86132.310
0.000,86720.530
0.000,99959.940
1.000,100690.550
1.000,124632.330
0.000,153180.080
1.000,161829.500
0.000,208562.000
1.000,229587.380
1.000,233638.240
0.000,239127.660
1.000,259604.940
1.000,265471.570
0.000,491.520
0.000,28633.750
1.000,43115.310
0.000,69009.690
1.000,69028.990
1.000,80556.530
1.000,96617.960
1.000,152953.920
1.000,168541.130
1.000,190119.670
1.000,190202.960
0.000,201975.690
1.000,213121.240
1.000,215265.780
1.000,215345.150
1.000,240286.840
0.000,258227.930
1.000,275081.160
1.000,275944.300
1.000,278182.530
1.000,278294.850
1.000,286566.480
1.000,313847.590
1.000,321940.620
1.000,326567.160
0.000,327734.500
1.000,333702.010
1.000,333770.050
0.000,501.760
1.000,9034.110
1.000,9088.180
1.000,9184.750
1.000,15712.440
1.000,24485.820
1.000,25230.990
1.000,39676.750
1.000,72413.550
0.000,75055.890
1.000,75074.980
0.000,75174.380
1.000,77013.590
1.000,78143.080
1.000,78229.110
0.000,105102.110
1.000,118994.320
0.000,145756.350
1.000,145775.920
1.000,150573.340
1.000,150664.480
1.000,153546.930
1.000,177073.630
1.000,223006.730
0.000,255729.010
1.000,266504.430
1.000,280680.290
1.000,281101.680
1.000,299978.390
1.000,326969.890
0.000,512.000
1.000,26141.750
1.000,28596.250
1.000,95724.640
1.000,146986.800
1.000,148101.490
1.000,155535.440
1.000,155607.660
1.000,171193.830
1.000,177058.790
1.000,190594.850
0.000,203348.930
1.000,211873.010
0.000,234809.590
1.000,252270.110
1.000,296094.310
1.000,304358.450
1.000,309274.520
1.000,322483.610
0.000,522.240
1.000,10625.260
1.000,44173.520
1.000,55178.010
1.000,73924.850
1.000,85089.330
0.000,88975.790
1.000,91989.740
1.000,102401.520
0.000,114064.210
1.000,126858.310
1.000,127392.360
1.000,157595.940
1.000,183582.090
1.000,183647.370
0.000,206438.850
1.000,274885.460
1.000,276424.220
1.000,276695.510
1.000,286751.730
0.000,291647.320
1.000,327492.840
1.000,331588.220
1.000,334975.220
0.000,532.480
0.000,16260.040
1.000,16278.980
1.000,29609.390
1.000,33329.590
1.000,40368.430
0.000,40996.390
1.000,41015.090
1.000,53792.810
1.000,54239.510
0.000,68898.000
1.000,76236.180
0.000,77009.030
0.000,80775.850
1.000,122868.720
0.000,134923.600
0.000,162704.930
1.000,168435.570
1.000,200475.980
1.000,202804.810
0.000,207570.140
1.000,216807.950
1.000,216863.280
0.000,225510.240
0.000,225903.030
1.000,226779.660
1.000,255648.080
1.000,319992.000
0.000,542.720
0.000,1710.390
1.000,27030.360
1.000,61695.900
1.000,62094.460
1.000,62156.310
1.000,80792.730
1.000,146791.600
1.000,166908.930
1.000,167206.790
1.000,177153.350
1.000,179216.250
1.000,198179.980
1.000,204596.040
1.000,217770.840
0.000,224232.920
1.000,254377.850
1.000,255418.290
1.000,255895.460
1.000,256326.270
1.000,259878.710
1.000,268864.440
1.000,276002.640
0.000,317090.550
0.000,317149.990
0.000,317273.670
0.000,552.960
1.000,4341.380
1.000,20409.340
1.000,29785.960
1.000,33694.970
1.000,90089.340
1.000,97290.340
1.000,109404.390
0.000,119004.810
1.000,127040.380
1.000,133142.060
1.000,187351.930
1.000,188193.100
1.000,200702.920
1.000,209521.730
1.000,216170.500
1.000,221437.730
1.000,257947.260
1.000,269969.650
1.000,284812.560
1.000,294142.250
0.000,316189.340
1.000,328364.200
0.000,563.200
1.000,58539.170
1.000,58666.150
1.000,78588.380
1.000,78698.520
1.000,111544.130
0.000,135238.120
0.000,136346.210
1.000,154580.010
0.000,167067.010
1.000,172364.080
1.000,191685.010
1.000,229143.210
0.000,230700.610
1.000,252580.030
0.000,283831.790
1.000,286814.460
0.000,294042.830
0.000,573.440
1.000,11796.090
1.000,11935.210
1.000,37673.150
0.000,50119.060
1.000,50342.280
1.000,50405.110
1.000,71629.820
1.000,78471.310
1.000,99127.550
1.000,99184.240
1.000,99317.780
1.000,100973.400
1.000,101044.470
1.000,116795.600
1.000,117710.080
1.000,119458.950
1.000,121218.920
1.000,131036.810
1.000,191150.480
1.000,208437.700
1.000,217511.490
1.000,227237.430
1.000,231134.830
1.000,233209.450
1.000,243750.520
0.000,262467.030
1.000,306983.250
1.000,318509.800
1.000,329359.210
0.000,583.680
1.000,7221.370
1.000,12886.590
1.000,15734.650
1.000,15787.380
1.000,41385.020
1.000,41714.410
1.000,41900.020
1.000,53063.200
1.000,57773.560
1.000,69750.990
1.000,97219.710
0.000,106027.500
1.000,106046.820
1.000,116954.420
1.000,117184.750
0.000,163617.480
1.000,192503.980
1.000,216650.000
1.000,238116.650
0.000,238676.500
1.000,241378.520
0.000,259753.410
1.000,286969.920
1.000,311401.450
1.000,312062.180
1.000,312259.660
1.000,328265.370
0.000,330424.320
0.000,593.920
1.000,18753.660
1.000,41347.330
1.000,80157.680
1.000,94882.600
0.000,121541.550
1.000,124768.180
1.000,140944.400
1.000,141297.620
1.000,152680.070
1.000,156159.630
0.000,190174.820
1.000,225082.680
1.000,225777.720
1.000,242589.950
0.000,245589.930
1.000,266908.970
0.000,305152.340
1.000,306803.890
1.000,318035.220
1.000,321910.110
0.000,604.160
1.000,7130.430
1.000,19144.010
1.000,19814.840
1.000,65760.530
1.000,75916.150
0.000,81949.410
1.000,81968.770
0.000,93170.180
1.000,117310.000
1.000,120695.060
0.000,141323.720
1.000,181710.390
1.000,185760.240
1.000,204681.540
1.000,229734.030
0.000,232453.080
1.000,245847.250
1.000,269993.580
0.000,273091.150
0.000,284732.190
1.000,294481.390
1.000,311830.850
1.000,324850.930
0.000,614.400
1.000,24660.620
0.000,28149.120
1.000,46422.430
0.000,48574.010
1.000,48593.160
1.000,61679.890
1.000,63560.030
1.000,88628.600
1.000,92009.950
1.000,110440.450
1.000,122507.620
1.000,144212.070
1.000,153283.890
1.000,216750.220
0.000,226862.800
1.000,226881.800
1.000,233307.690
0.000,249303.740
1.000,276331.410
1.000,280051.400
1.000,305321.900
1.000,313461.640
0.000,322905.830
0.000,624.640
1.000,7599.660
1.000,13004.170
1.000,23371.800
0.000,25597.200
1.000,61079.760
1.000,66774.520
1.000,69168.240
1.000,79772.080
1.000,79825.020
1.000,79880.480
1.000,95372.180
1.000,132462.580
0.000,165456.110
0.000,165655.050
0.000,180665.550
1.000,190641.510
1.000,199903.970
1.000,206217.520
1.000,229290.380
1.000,251174.530
0.000,308579.220
0.000,634.880
0.000,3317.780
0.000,8682.620
0.000,9205.110
1.000,9223.750
1.000,10715.890
0.000,34055.280
1.000,66182.270
0.000,107260.930
0.000,107467.610
1.000,133942.690
1.000,168364.610
1.000,170245.980
1.000,170723.780
1.000,202059.850
0.000,206163.980
0.000,240086.610
1.000,241065.610
1.000,274851.890
1.000,285811.080
0.000,288398.910
1.000,316863.900
0.000,645.120
1.000,7924.490
1.000,32485.170
1.000,49296.700
1.000,50027.770
1.000,51386.560
1.000,60832.230
1.000,62212.860
1.000,75064.990
1.000,79712.090
0.000,84591.750
1.000,88652.760
1.000,103497.150
1.000,121165.900
1.000,127053.940
1.000,169944.570
0.000,192652.840
1.000,214273.380
1.000,225236.570
0.000,231085.370
0.000,231167.430
1.000,260096.620
0.000,268053.270
1.000,290992.850
1.000,294693.020
1.000,318239.520
0.000,326761.360
1.000,329042.920
1.000,329225.260
1.000,331585.920
0.000,655.360
0.000,12780.400
0.000,25516.500
1.000,25535.600
1.000,49191.430
1.000,63417.590
1.000,84591.220
1.000,104675.440
1.000,108392.910
0.000,111416.850
1.000,111435.620
1.000,111494.430
1.000,133391.810
1.000,133462.740
1.000,163119.460
1.000,167243.880
1.000,167792.660
0.000,188793.650
0.000,188850.950
1.000,223557.880
0.000,239075.030
0.000,263351.360
1.000,282184.810
1.000,312936.630
1.000,316639.500
0.000,324620.440
0.000,327005.250
0.000,665.600
0.000,17936.930
1.000,21061.240
1.000,46167.220
1.000,47805.570
1.000,50736.780
1.000,87057.900
1.000,87148.400
1.000,101768.530
1.000,150480.950
1.000,183451.030
0.000,205209.650
1.000,217392.240
0.000,220972.130
0.000,223614.210
0.000,223693.490
0.000,233988.440
1.000,242192.090
0.000,259983.450
0.000,330844.740
0.000,331164.920
0.000,331872.950
0.000,675.840
1.000,21528.270
0.000,45100.270
1.000,56373.000
1.000,74459.980
0.000,81509.690
1.000,99020.520
1.000,99522.960
1.000,101053.520
1.000,102382.370
1.000,146475.900
1.000,155392.050
0.000,159814.710
0.000,187168.400
1.000,262548.790
